name,title,male,culture,mother,father,heir,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,isACommander,inHouseOfWarLead,houseSworeAllegiance,inHouseOfAllegnc
Saathos,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Sailor's Wife,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,0,0
Sallor,unknown,1,Qartheen,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,0,0,0,1,0
Salloreon,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Sam Stoops,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Samwell Spicer,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Sargon Botley,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Scarb,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Sawwood,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Sedgekins,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,0,0
Sefton Staunton,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Serra,unknown,0,Lysene,unknown,unknown,unknown,Illyrio Mopatis,0,0,0,0,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Sharna,unknown,0,unknown,unknown,unknown,unknown,Husband,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0367892976588628,1,0,0,0,0
Shella,unknown,0,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Sherrit,King,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Shortear,unknown,0,westermen,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,1,1,1
Shyra,unknown,0,Northmen,unknown,unknown,unknown,unknown,0,1,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,1,1,1
Sigfry Stonetree,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,1,0
Sigrin,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,1,1,1
Simon Leygood,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Sky Blue Su,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,0,0
Skinner,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,1,0,1,1,0
Skittrick,unknown,0,Northmen,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,1,1,1
Skyte,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Sloey,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Spare Boot,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Softfoot,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,0,0,0,1,0
Spotted Pate of Maidenpool,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,0,0,0,1,0
Squint,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,0,0,1,1,1
Squirrel,unknown,0,Free Folk,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0434782608695652,0,0,0,0,0
Steffarion Sparr,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Stafford Lannister,Ser,1,Westerman,unknown,unknown,unknown,Myranda Lefford,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,53.0,1,1,0,0.170568561872909,0,1,1,1,1
Steffon Fossoway,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Steffon Hollard,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Stannis Baratheon,unknown,1,unknown,Cassana Estermont,Steffon Baratheon,Shireen Baratheon,unknown,0,0,0,0,0,0.0,0.0,1.0,-1.0,0,0,37.0,4,1,1,1.0,1,1,0,0,0
Steffon Varner,Lord,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Stone Thumbs,unknown,0,Free Folk,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,0,0,0,0,0
Stonehand,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Sybassion,unknown,1,Qarth,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Sylas,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,0,0,1,1,1
Symon Stripeback,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0434782608695652,1,0,0,1,1
Symond Botley,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,1,0
Tagganaro,unknown,1,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Tal Toraq,unknown,1,Summer Isles,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,1,1
Talea,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Talla Tarly,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0702341137123745,1,0,0,1,0
Tansy,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Tansy (orphan),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Tarber,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,1,0,0,0,0
Terrance Lynderly,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Terro,unknown,1,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Theo Frey,Ser,1,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,1,1,0
Theobald,Seneschal,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Thistle,unknown,0,Free Folk,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,0,0
Theon Stark,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,1,0,0,0,0
Thormor Ironmaker,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Tim Stone,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Timon,Ser,0,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Timett (father),unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,1,1,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Timoth,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,1
Tobbot,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Toefinger,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Todric,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,0,0
Tom Costayne,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
TomToo,unknown,0,Northmen,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,1,1,1
Tommard Heddle,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0468227424749163,0,0,0,0,0
Toregg,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Torrek,unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,1,0
Tothmure,Maester,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,0,0,0,0,0
Torrhen Stark,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0903010033444816,1,0,0,0,0
Tregar,unknown,0,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,0,0,1,1,1
Tregar Ormollen,unknown,1,Lyseni,unknown,unknown,unknown,unknown,0,1,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Tristan Ryger,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Tristifer V Mudd,unknown,1,unknown,unknown,Tristifer IV Mudd,unknown,unknown,0,0,0,0,0,-1.0,0.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Tristimun,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Tristifer IV Mudd,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0535117056856187,0,0,0,0,0
Tuffleberry,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Tumberjon,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Tumco Lho,Ser,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Turnip,unknown,0,northmen,unknown,unknown,unknown,unknown,0,1,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,1,1,1
Turquin,Maester,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Tybero Istarion,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Tymor,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,1,1,1
Ulf the Ill,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,0,0,1,1,1
Tywin Frey (son of Raymund),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,6.0,0,0,0,0.133779264214046,1,0,1,1,0
Uller,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,1,1,1
Umar,unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Umfred,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,1,0
Umma,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Urreg,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Urek Ironmaker,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Urrathon,unknown,0,Qartheen,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Urzen,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,1,1,1
Urron Greyiron,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,1,0,0,0,0
Urrigon Greyjoy,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0735785953177257,1,0,1,1,1
Uthor Underleaf,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,100.0,0,0,0,0.0501672240802675,0,0,0,0,0
Utt,Septon,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,0,0,0,0,0
Vaellyn,Archmaester,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Varly,unknown,0,northmen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,1,1,1
Veiled Lady,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Vickon Botley,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,1,0
Violet,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,0,0
Victor Tyrell,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.123745819397993,1,0,1,1,1
Walda Frey (daughter of Lothar),unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,11.0,0,0,0,0.0869565217391304,1,0,1,1,0
Walda Frey (daughter of Edwyn),unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,15.0,0,0,0,0.103678929765886,1,0,1,1,0
Walda Frey (daughter of Rhaegar),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,17.0,0,0,0,0.0,1,0,1,1,0
Walda Frey (daughter of Walton),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,25.0,0,0,0,0.0,1,0,1,1,0
Walda Frey (daughter of Merrett),unknown,0,unknown,unknown,unknown,unknown,Roose Bolton,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,1,0,22.0,0,0,0,0.0,1,0,1,1,0
Walda Rivers (daughter of Aemon),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,10.0,0,0,0,0.0267558528428093,1,0,1,1,0
Walder Frey (son of Jammos),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,14.0,0,0,0,0.0,1,0,1,1,0
Walder Frey (son of Emmon),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,20.0,0,0,0,0.0,1,0,0,1,0
Walder Frey (son of Ryman),unknown,1,Rivermen,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,45.0,0,0,0,0.0,1,0,1,1,0
Walder Frey (son of Merrett),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,9.0,0,0,0,0.0,0,0,1,1,0
Wallen,unknown,0,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,0,0,0,1,0
Walton,unknown,1,northmen,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,1,1,0
Walys Flowers,Maester,1,Reach,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,0,0,0,0,0
Wat (Barleycorn),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Blue Bard,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0535117056856187,1,0,1,1,1
Wat (orphan),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Wat (sailor),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Wat (Standfast),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Wat (Wet),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Wate,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,1,1
Watt,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,1,0
Wayn (guard),unknown,1,Northmen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,1,1,1
Weasel,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,9.0,0,0,0,0.0167224080267558,1,0,0,0,0
Wendell Webber,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Wendello Qar Deeth,unknown,0,Qartheen,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Werlag,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,1,1,1
Rafford,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0969899665551839,0,0,0,1,0
Jhogo,Bloodrider,0,Dothraki,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,24.0,0,0,0,0.20066889632107,1,0,0,1,1
Sour Alyn,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0434782608695652,1,0,1,1,0
Tobho Mott,unknown,1,Qohor,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0836120401337792,1,0,0,0,0
Zollo,unknown,1,Dothraki,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,1,0,0,0,0
Tanda Stokeworth,Stokeworth,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,1,1,0,0.113712374581939,0,0,0,1,0
Samwell Tarly,unknown,1,Westeros,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,22.0,0,0,1,0.969899665551839,1,0,0,1,0
Abelar Hightower,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,1,0
Addam Frey,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,1,1,0
Addam,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Addam Osgrey,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,13.0,0,0,0,0.0367892976588628,0,0,0,0,0
Aegon Frey (son of Aenys),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,52.0,0,0,0,0.0,1,0,1,1,0
Aegon Frey (son of Stevron),unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,50.0,0,0,0,0.0,0,0,1,1,0
